invoice_no,customer_id,category_id,payment_method_id,shopping_mall_id,invoice_date,quantity,price
I172406,C227458,1,1,3,2021-05-18,2,600.16
I687104,C126097,2,3,6,2021-10-27,4,2400.68
I511665,C237478,7,3,9,2023-01-01,2,2100.0
I222850,C152592,1,1,5,2021-05-02,4,1200.32
I668223,C299909,4,1,8,2022-07-23,2,81.32
I337536,C326954,6,1,1,2021-10-28,2,71.68
I167448,C316863,8,3,2,2023-01-22,4,46.92
I722223,C241077,5,2,1,2023-01-12,3,15.69
I319928,C420954,6,3,3,2021-02-12,5,179.2
I188635,C104339,8,3,6,2021-08-10,2,23.46
I666076,C117320,3,3,4,2022-04-11,5,75.75
I495217,C201881,1,1,8,2021-04-23,4,1200.32
I631722,C775673,1,1,6,2023-01-13,3,900.24
I286418,C432277,2,2,3,2021-06-22,3,1800.51
I270807,C583926,2,3,6,2021-03-24,2,1200.34
I245536,C159393,6,2,6,2022-09-11,5,179.2
I182503,C101384,1,3,3,2021-11-03,2,600.16
I170163,C202392,6,1,1,2022-11-23,2,71.68
I135402,C191557,7,2,6,2022-05-21,2,2100.0
I340247,C307175,1,3,6,2022-09-23,3,900.24
I258278,C259154,1,3,3,2021-09-19,3,900.24
I156946,C238201,4,3,1,2022-08-29,1,40.66
I328808,C103875,4,1,5,2021-08-07,1,40.66
I224395,C112085,1,2,10,2021-01-15,4,1200.32
I247350,C146226,8,3,5,2021-06-02,2,23.46
I215645,C263693,5,1,5,2021-04-23,1,5.23
I661724,C227740,4,1,3,2021-09-25,2,81.32
I155063,C182310,2,3,1,2021-04-21,1,600.17
I127858,C191108,2,2,3,2022-09-08,1,600.17
I406392,C146243,3,1,5,2022-01-11,1,15.15
I132247,C345780,4,3,3,2022-02-17,4,162.64
I288364,C268292,1,3,1,2022-05-08,3,900.24
I251401,C964833,1,1,9,2021-11-11,5,1500.4
I234034,C978202,4,3,5,2022-08-03,2,81.32
I145036,C736365,1,2,10,2021-06-25,5,1500.4
I744901,C385654,2,1,2,2021-10-10,5,3000.85
I362504,C176869,4,1,6,2022-07-19,2,81.32
I158526,C219220,7,3,1,2021-02-25,5,5250.0
I488576,C133858,6,1,6,2022-03-27,2,71.68
I267644,C158733,1,2,1,2022-05-30,3,900.24
I242179,C195600,1,3,5,2021-11-21,1,300.08
I156639,C165457,3,1,9,2021-05-26,5,75.75
I176705,C253353,6,3,1,2021-03-12,4,143.36
I309891,C829155,3,2,1,2022-07-05,2,30.3
I604980,C786582,4,3,9,2022-11-21,3,121.98
I134575,C559332,4,2,5,2021-03-24,4,162.64
I682531,C306701,4,3,10,2021-11-01,2,81.32
I343064,C103388,8,3,1,2021-08-27,4,46.92
I733462,C120154,1,2,1,2021-11-17,5,1500.4
I310717,C201450,1,3,8,2021-09-24,5,1500.4
I128968,C200571,1,1,1,2022-02-26,1,300.08
I880465,C488302,8,1,10,2021-07-31,1,11.73
I250968,C226557,4,3,8,2021-12-17,2,81.32
I172296,C971219,1,3,6,2022-03-16,1,300.08
I176266,C285924,7,3,3,2021-02-25,1,1050.0
I796464,C839888,5,3,1,2022-11-28,4,20.92
I122731,C983121,1,3,3,2022-11-05,4,1200.32
I124112,C268745,5,3,1,2021-08-02,5,26.15
I275372,C102375,5,1,4,2022-04-18,2,10.46
I467276,C328644,1,1,6,2021-09-21,5,1500.4
I309895,C181518,7,3,4,2022-10-11,1,1050.0
I850912,C375304,6,1,1,2021-05-30,3,107.52
I401249,C211841,1,1,10,2022-08-16,5,1500.4
I306243,C798285,4,3,1,2021-08-17,4,162.64
I306198,C506588,4,1,5,2023-03-05,5,203.3
I693738,C980652,6,3,6,2021-12-13,4,143.36
I471767,C223041,1,2,4,2021-11-11,3,900.24
I684322,C240137,1,2,1,2021-12-11,3,900.24
I177021,C249608,6,1,4,2021-01-26,5,179.2
I729758,C335016,7,2,3,2023-02-27,2,2100.0
I701524,C109312,1,1,8,2021-12-01,3,900.24
I194467,C133323,1,2,4,2021-12-31,3,900.24
I975160,C675232,8,3,1,2021-10-17,1,11.73
I268569,C317739,8,2,3,2022-11-07,5,58.65
I230601,C250379,8,3,10,2023-02-02,2,23.46
I948233,C205877,4,3,3,2022-04-24,2,81.32
I304905,C233025,8,2,1,2021-05-14,4,46.92
I266953,C180800,1,3,2,2021-03-04,5,1500.4
I201111,C562697,4,2,4,2023-01-16,1,40.66
I116002,C141888,2,1,1,2021-03-21,2,1200.34
I190098,C247456,4,3,6,2021-07-08,3,121.98
I336052,C246135,1,3,5,2021-06-23,1,300.08
I124183,C270056,5,3,5,2021-03-04,1,5.23
I185490,C265791,2,3,3,2021-04-07,2,1200.34
I115227,C292340,8,1,3,2023-01-06,2,23.46
I325228,C239310,4,3,6,2021-07-28,4,162.64
I520735,C150350,1,3,7,2022-05-27,5,1500.4
I227370,C276268,6,1,4,2022-03-13,5,179.2
I152519,C397216,3,3,10,2022-07-18,1,15.15
I987967,C129842,1,3,3,2022-04-17,5,1500.4
I205704,C407322,6,2,8,2021-07-19,4,143.36
I287603,C277523,2,1,6,2022-10-04,4,2400.68
I582313,C122878,8,3,1,2021-05-23,2,23.46
I106737,C650113,6,3,4,2023-02-16,5,179.2
I162716,C171680,4,1,1,2022-12-22,1,40.66
I563431,C133123,1,2,10,2022-08-23,3,900.24
I253543,C518227,2,3,1,2022-12-09,5,3000.85
I168160,C115218,4,1,10,2021-01-13,5,203.3
I191008,C213976,6,1,5,2022-03-22,4,143.36
I303412,C220734,6,3,4,2021-07-26,2,71.68
I668712,C871925,1,1,5,2021-12-31,1,300.08
I263955,C248075,5,3,1,2021-01-20,4,20.92
I843795,C201400,4,1,10,2021-08-02,5,203.3
I274138,C191353,3,3,8,2022-03-28,1,15.15
I167036,C189565,3,1,5,2021-08-27,4,60.6
I454515,C900271,1,3,4,2022-07-20,3,900.24
I143560,C233942,5,3,2,2022-03-02,4,20.92
I276345,C295834,1,2,10,2022-04-17,1,300.08
I230552,C262166,3,3,8,2021-03-17,1,15.15
I165289,C876511,2,3,4,2022-03-18,3,1800.51
I666242,C789623,2,3,6,2021-11-13,4,2400.68
I191706,C328302,4,3,5,2021-11-12,5,203.3
I234171,C523413,2,3,4,2023-01-20,4,2400.68
I329785,C317762,5,3,8,2021-01-08,5,26.15
I297540,C321162,1,3,4,2021-01-08,4,1200.32
I781899,C336265,7,3,1,2022-05-16,2,2100.0
I621270,C604720,2,1,6,2023-03-08,1,600.17
I323892,C290164,3,1,6,2022-08-09,2,30.3
I874545,C961204,1,3,1,2021-01-06,4,1200.32
I673986,C161437,2,2,1,2022-01-10,3,1800.51
I335861,C170044,5,2,5,2022-04-02,3,15.69
I177860,C210221,2,1,7,2023-01-27,2,1200.34
I548909,C131803,1,3,2,2022-02-02,1,300.08
I178117,C260433,5,2,10,2021-12-11,4,20.92
I128070,C193043,5,2,6,2023-02-24,4,20.92
I102053,C318494,1,3,6,2021-05-13,2,600.16
I308307,C158748,5,3,10,2022-08-07,3,15.69
I273825,C299598,2,1,1,2022-04-21,2,1200.34
I243579,C158348,1,2,8,2021-08-17,3,900.24
I147204,C218062,5,3,6,2021-08-16,1,5.23
I145793,C103261,2,1,5,2021-10-29,4,2400.68
I876680,C117032,4,1,8,2022-12-08,1,40.66
I320057,C301737,1,2,5,2021-10-09,4,1200.32
I601594,C285408,4,3,3,2022-06-11,5,203.3
I362825,C268173,4,2,3,2021-10-11,2,81.32
I219394,C789561,1,3,1,2022-09-21,4,1200.32
I149454,C147337,2,3,1,2022-08-31,4,2400.68
I128146,C851380,5,2,1,2021-04-04,3,15.69
I308430,C173253,1,3,1,2022-04-30,2,600.16
I915033,C835249,2,3,1,2023-02-08,4,2400.68
I347543,C120398,7,3,1,2021-03-17,4,4200.0
I124569,C312746,1,3,9,2021-08-18,2,600.16
I213129,C322040,5,3,2,2021-07-04,5,26.15
I198196,C219259,6,3,10,2021-02-17,5,179.2
I726258,C283195,4,3,2,2022-11-06,3,121.98
I366781,C512034,8,3,1,2021-11-17,1,11.73
I487147,C121997,4,1,7,2021-03-01,3,121.98
I241740,C144940,4,3,6,2022-07-18,5,203.3
I324897,C276754,4,3,1,2022-12-17,4,162.64
I327023,C944769,6,1,1,2021-10-15,4,143.36
I160389,C320031,1,3,1,2022-12-11,5,1500.4
I273027,C307862,1,1,9,2023-01-05,3,900.24
I118488,C246667,4,1,8,2021-07-04,1,40.66
I923771,C311495,1,3,1,2021-11-19,3,900.24
I104929,C255717,2,2,1,2022-08-09,4,2400.68
I133492,C406999,1,3,7,2021-05-02,2,600.16
I229781,C176603,8,3,6,2022-05-10,2,23.46
I170843,C261489,5,2,7,2021-06-28,5,26.15
I248664,C191904,1,2,1,2022-10-11,3,900.24
I188150,C101545,6,1,1,2022-03-26,4,143.36
I191963,C338302,1,1,1,2022-08-30,5,1500.4
I210293,C193327,3,1,8,2022-08-26,2,30.3
I303211,C287365,5,3,6,2022-11-30,4,20.92
I299639,C147372,1,1,3,2022-01-21,3,900.24
I156692,C437048,1,2,6,2022-01-11,5,1500.4
I629092,C866861,1,1,7,2021-11-26,3,900.24
I164985,C613533,1,3,6,2021-01-04,2,600.16
I324011,C186216,1,3,3,2022-12-03,4,1200.32
I293190,C339530,5,3,1,2021-03-02,1,5.23
I225030,C434074,3,1,6,2022-06-27,2,30.3
I158702,C245608,1,3,6,2022-08-10,4,1200.32
I114725,C169457,6,1,1,2021-07-19,5,179.2
I173184,C332374,4,1,3,2022-03-05,1,40.66
I116395,C131906,1,1,10,2021-07-12,5,1500.4
I650095,C232030,1,2,9,2021-12-30,1,300.08
I476943,C230087,4,3,6,2022-03-23,4,162.64
I248366,C126459,2,3,6,2022-04-08,3,1800.51
I188665,C180511,1,1,5,2022-06-07,4,1200.32
I253334,C393952,2,3,4,2021-01-24,2,1200.34
I186802,C245762,1,3,2,2021-02-15,2,600.16
I328938,C188393,1,1,9,2022-06-27,2,600.16
I438055,C316615,1,3,1,2021-03-20,4,1200.32
I306039,C151574,6,3,2,2022-09-26,5,179.2
I163027,C148505,1,3,8,2021-02-28,3,900.24
I229421,C481145,1,3,1,2021-01-25,5,1500.4
I171557,C300404,1,3,5,2022-06-02,4,1200.32
I200115,C889452,1,2,10,2021-08-11,3,900.24
I881782,C332356,1,3,10,2022-03-05,3,900.24
I131080,C401985,6,3,6,2022-09-18,2,71.68
I113848,C265069,4,1,3,2022-03-25,5,203.3
I178349,C108174,1,3,3,2021-11-25,3,900.24
I115486,C321441,2,1,1,2021-04-18,4,2400.68
I254643,C168968,7,3,6,2021-05-12,1,1050.0
I270084,C306956,1,3,1,2022-04-03,4,1200.32
I626275,C285504,2,3,7,2021-04-04,5,3000.85
I276207,C599504,1,2,9,2021-01-03,1,300.08
I152414,C142775,1,3,3,2022-03-11,5,1500.4
I408144,C532797,2,3,6,2022-10-09,1,600.17
I320578,C187354,4,2,3,2022-03-14,1,40.66
I227406,C620037,6,2,10,2021-03-11,3,107.52
I289816,C255847,1,3,6,2023-03-04,5,1500.4
I317569,C182554,8,2,1,2023-02-10,1,11.73
I650040,C336087,1,1,3,2021-08-01,4,1200.32
I210463,C303938,3,3,8,2021-09-13,5,75.75
I889966,C267780,5,1,2,2022-07-22,3,15.69
I905986,C189764,1,1,6,2022-07-30,3,900.24
I296525,C297363,2,1,2,2021-03-17,5,3000.85
I209774,C372632,7,1,5,2021-12-31,1,1050.0
I918518,C197613,2,2,3,2021-08-16,4,2400.68
I222013,C275205,2,2,1,2021-08-08,5,3000.85
I209003,C309957,1,2,3,2022-02-12,5,1500.4
I154390,C259591,1,1,3,2021-04-04,3,900.24
I136842,C161962,6,3,9,2022-01-24,4,143.36
I172879,C147618,4,3,5,2021-05-08,5,203.3
I246456,C229777,2,2,9,2022-03-30,2,1200.34
I309569,C113721,3,2,8,2021-04-22,4,60.6
I984716,C435290,5,1,5,2022-05-12,1,5.23
I592432,C285410,1,1,2,2021-09-08,2,600.16
I285812,C397101,5,3,10,2021-11-27,3,15.69
I831150,C964897,1,3,6,2022-01-26,2,600.16
I262385,C202240,1,3,10,2021-08-21,4,1200.32
I120383,C220729,1,3,1,2021-08-29,2,600.16
I183699,C991871,6,1,6,2021-12-04,1,35.84
I307736,C127550,1,3,2,2022-06-20,4,1200.32
I701553,C179414,5,1,6,2021-06-25,3,15.69
I271964,C129508,2,1,5,2022-06-17,2,1200.34
I172740,C283862,5,2,1,2021-06-19,2,10.46
I767814,C197605,1,2,8,2021-04-19,2,600.16
I329382,C884902,2,1,9,2022-05-01,4,2400.68
I314970,C367408,8,1,1,2022-10-20,2,23.46
I377995,C316237,1,3,3,2021-07-19,2,600.16
I282952,C137763,7,1,4,2021-10-07,5,5250.0
I390309,C157114,1,2,4,2022-01-22,4,1200.32
I878362,C204004,1,3,3,2022-08-12,3,900.24
I178786,C209072,1,2,1,2021-07-30,2,600.16
I277794,C320688,8,1,1,2021-12-20,5,58.65
I201996,C103962,5,2,1,2021-03-29,1,5.23
I182764,C380302,1,3,6,2022-02-03,5,1500.4
I195989,C318681,5,2,6,2021-11-25,1,5.23
I295550,C857004,6,3,1,2021-01-06,1,35.84
I570763,C266894,4,3,7,2021-06-24,5,203.3
I187820,C288757,1,3,5,2021-02-05,4,1200.32
I137397,C932817,1,3,3,2022-10-07,5,1500.4
I622474,C711240,1,1,4,2021-09-17,4,1200.32
I428426,C125193,7,3,4,2022-11-21,4,4200.0
I150881,C107063,4,3,8,2021-07-29,4,162.64
I151939,C194062,1,3,6,2021-07-05,4,1200.32
I264163,C188873,2,3,1,2021-12-18,4,2400.68
I239240,C246093,1,1,1,2021-06-19,1,300.08
I214070,C153161,1,1,2,2022-05-03,5,1500.4
I147764,C216723,1,1,6,2022-11-09,2,600.16
I252805,C103558,8,3,3,2022-05-01,4,46.92
I929851,C171461,4,1,1,2022-07-27,3,121.98
I334000,C243128,2,3,1,2021-02-01,3,1800.51
I234312,C896494,1,3,3,2022-07-11,3,900.24
I276459,C152361,1,3,5,2022-01-16,2,600.16
I259574,C189104,1,3,7,2021-09-04,1,300.08
I891667,C105683,1,1,3,2022-08-23,1,300.08
I279156,C250376,1,3,6,2021-04-09,4,1200.32
I166245,C315434,5,3,6,2022-11-24,1,5.23
I457761,C336580,4,2,6,2022-11-21,2,81.32
I473243,C157894,1,1,3,2022-02-15,4,1200.32
I113274,C678247,1,1,4,2022-11-27,5,1500.4
I822004,C175719,8,1,4,2021-11-06,4,46.92
I937185,C249442,5,2,3,2021-09-01,2,10.46
I731995,C452455,5,3,3,2021-10-20,3,15.69
I489923,C359931,4,3,9,2022-07-28,2,81.32
I184948,C209546,5,1,10,2022-12-17,5,26.15
I240724,C569763,4,3,5,2021-02-07,3,121.98
I726368,C929479,6,1,8,2021-10-09,3,107.52
I276783,C299539,1,1,7,2021-08-12,5,1500.4
I162589,C498145,6,3,6,2022-10-15,3,107.52
I217659,C551795,1,1,2,2022-01-19,1,300.08
I269499,C230580,1,2,1,2022-09-22,4,1200.32
I368213,C309695,2,2,4,2022-03-25,4,2400.68
I709426,C168263,7,3,3,2023-02-25,5,5250.0
I559902,C221022,2,1,2,2021-10-24,3,1800.51
I613915,C182545,4,1,1,2021-07-12,2,81.32
I558789,C310485,6,1,4,2022-01-12,5,179.2
I251374,C170548,2,3,8,2022-09-20,3,1800.51
I253238,C886492,4,3,6,2023-01-10,3,121.98
I334384,C261001,5,3,10,2022-01-14,4,20.92
I451054,C165249,8,1,4,2021-09-27,5,58.65
I274676,C282547,5,3,10,2022-03-23,3,15.69
I278904,C130250,5,3,8,2022-04-06,4,20.92
I965103,C914558,1,2,4,2021-11-09,2,600.16
I237927,C332606,8,1,1,2023-02-09,1,11.73
I170961,C259172,7,2,1,2022-12-27,5,5250.0
I429795,C481073,3,2,5,2022-09-09,1,15.15
I565410,C959538,4,2,9,2021-01-03,1,40.66
I303898,C260415,1,2,7,2021-01-22,3,900.24
I661494,C707376,5,2,6,2021-10-08,4,20.92
I110558,C215128,6,1,5,2021-11-11,2,71.68
I137869,C501617,5,1,5,2021-02-22,1,5.23
I252005,C263896,6,3,2,2021-09-05,2,71.68
I339194,C804034,1,1,4,2022-04-12,5,1500.4
I509731,C333511,5,2,5,2022-11-02,4,20.92
I266817,C148896,6,1,5,2022-01-15,5,179.2
I142170,C245843,3,1,6,2022-03-09,4,60.6
I959044,C224662,7,1,1,2021-10-11,5,5250.0
I101659,C197249,2,3,9,2022-11-29,5,3000.85
I292555,C114436,8,1,6,2021-01-24,3,35.19
I341416,C327875,1,1,6,2023-01-26,2,600.16
I119233,C155290,7,1,4,2021-02-04,4,4200.0
I135031,C272150,1,1,4,2021-07-09,5,1500.4
I243921,C324785,5,3,5,2021-04-17,2,10.46
I256800,C705615,1,3,1,2022-11-22,4,1200.32
I242555,C333124,4,2,1,2022-12-04,3,121.98
I327951,C305091,8,3,6,2022-12-15,3,35.19
I259110,C140075,1,3,2,2022-01-17,1,300.08
I208252,C572891,5,3,7,2021-01-29,3,15.69
I159453,C849507,6,1,10,2021-05-26,4,143.36
I261791,C154255,5,1,1,2022-08-20,5,26.15
I716824,C172674,1,1,1,2021-06-17,3,900.24
I276135,C259094,1,1,9,2022-09-20,1,300.08
I773768,C325234,5,1,6,2021-01-27,4,20.92
I133931,C259608,1,1,2,2022-06-28,3,900.24
I155023,C314418,7,3,6,2021-06-01,2,2100.0
I170285,C639412,1,3,5,2021-02-25,5,1500.4
I337911,C243721,5,1,9,2021-05-04,5,26.15
I242661,C324040,1,3,3,2022-11-21,1,300.08
I593508,C682316,6,1,5,2022-07-29,1,35.84
I172323,C306209,1,3,6,2022-06-02,2,600.16
I265414,C185876,4,2,4,2021-12-04,1,40.66
I300067,C171767,4,3,5,2023-02-23,2,81.32
I277560,C273114,2,3,4,2021-12-20,5,3000.85
I296344,C416771,1,3,10,2021-01-28,4,1200.32
I257198,C260328,1,1,1,2022-07-08,4,1200.32
I206197,C126211,4,1,1,2022-04-02,3,121.98
I171000,C359016,5,1,3,2022-08-16,5,26.15
I170649,C311187,8,2,7,2023-02-11,3,35.19
I136433,C275722,3,3,1,2021-12-30,2,30.3
I326988,C570727,7,2,7,2022-10-19,3,3150.0
I265836,C860170,2,3,5,2022-01-29,2,1200.34
I733053,C234255,5,1,5,2021-06-06,1,5.23
I248880,C177898,5,3,9,2021-10-01,4,20.92
I336518,C642954,2,2,4,2022-01-25,2,1200.34
I543248,C320684,6,1,1,2021-10-02,2,71.68
I841680,C284471,2,1,1,2021-06-16,5,3000.85
I329512,C231721,1,1,1,2021-08-10,1,300.08
I120886,C208576,1,1,6,2021-01-21,3,900.24
I181248,C857627,2,1,8,2021-08-11,1,600.17
I681725,C580018,3,3,6,2022-02-13,5,75.75
I205880,C334995,6,1,2,2021-05-17,4,143.36
I216489,C313046,1,1,8,2022-07-24,3,900.24
I276356,C293566,6,3,4,2022-01-24,5,179.2
I196586,C291796,2,2,5,2022-11-28,3,1800.51
I238079,C241685,2,1,4,2021-01-18,4,2400.68
I436756,C321835,6,3,3,2021-05-10,5,179.2
I333584,C131168,4,3,9,2022-07-19,4,162.64
I123214,C590378,6,2,5,2023-03-04,3,107.52
I623644,C214185,5,3,3,2022-08-13,3,15.69
I114361,C127823,2,1,6,2021-07-04,3,1800.51
I143857,C241033,4,3,1,2021-11-07,3,121.98
I137200,C225603,1,1,6,2021-11-03,4,1200.32
I236996,C144280,2,3,1,2022-04-01,3,1800.51
I194522,C176947,5,1,10,2021-05-01,2,10.46
I334367,C209725,1,1,6,2021-01-21,2,600.16
I304587,C272057,1,1,6,2021-05-28,5,1500.4
I333431,C339685,4,3,3,2022-09-27,5,203.3
I198250,C264157,1,2,5,2021-07-31,4,1200.32
I998421,C282083,5,1,3,2022-08-21,2,10.46
I214555,C188941,2,3,4,2022-11-03,2,1200.34
I131931,C321641,1,3,1,2022-01-27,3,900.24
I275228,C449231,1,3,1,2022-07-22,1,300.08
I121077,C296967,2,1,8,2022-03-10,2,1200.34
I523359,C339381,4,3,1,2021-08-27,4,162.64
I750835,C137068,3,3,6,2022-08-08,4,60.6
I224012,C292287,4,1,7,2022-01-08,4,162.64
I775687,C277140,5,3,1,2022-09-11,3,15.69
I156203,C206056,2,3,4,2021-07-09,1,600.17
I352149,C846806,1,2,7,2021-12-14,1,300.08
I379180,C105695,6,3,7,2021-09-30,1,35.84
I524540,C670818,5,3,5,2022-06-12,1,5.23
I325725,C852487,1,2,1,2021-03-13,1,300.08
I610230,C227673,2,3,9,2021-06-15,3,1800.51
I226170,C171314,6,1,6,2022-05-11,5,179.2
I130030,C330227,4,3,6,2023-02-25,1,40.66
I259933,C303335,3,3,4,2022-04-25,1,15.15
I194058,C934316,3,3,3,2022-06-18,5,75.75
I619667,C312637,4,2,8,2022-04-01,5,203.3
I148108,C524258,8,3,4,2021-01-06,2,23.46
I548941,C271522,1,1,3,2021-12-22,1,300.08
I210553,C257820,4,2,1,2022-09-22,5,203.3
I117179,C271615,5,3,6,2021-06-28,3,15.69
I250974,C750259,1,2,4,2022-07-19,2,600.16
I115559,C264493,4,1,1,2022-10-08,5,203.3
I199410,C114072,1,3,10,2023-02-16,1,300.08
I269841,C216610,1,1,5,2022-09-10,2,600.16
I247831,C224571,4,2,6,2022-11-20,4,162.64
I825854,C326246,6,1,10,2021-08-27,4,143.36
I307133,C523565,1,3,3,2023-01-10,4,1200.32
I333116,C806817,5,2,6,2023-03-03,1,5.23
I190243,C769914,3,2,6,2022-01-03,4,60.6
I834170,C438031,6,1,7,2021-10-29,5,179.2
I200197,C706848,4,3,3,2022-07-09,5,203.3
I203507,C329028,1,1,6,2021-11-01,1,300.08
I243815,C708576,5,2,8,2022-05-14,2,10.46
I249039,C790507,1,1,3,2022-04-12,5,1500.4
I154381,C139859,4,3,1,2022-04-30,1,40.66
I701152,C196560,1,2,3,2021-02-15,4,1200.32
I328743,C193332,7,1,10,2023-01-02,3,3150.0
I338670,C123789,2,3,1,2022-04-24,5,3000.85
I171536,C211001,1,3,10,2022-10-30,2,600.16
I258874,C147028,3,2,8,2021-08-03,4,60.6
I234680,C154213,2,2,1,2022-02-19,4,2400.68
I294015,C294007,1,3,6,2023-01-03,2,600.16
I225332,C963101,4,1,1,2022-04-23,2,81.32
I212750,C244853,1,1,3,2023-02-19,4,1200.32
I260301,C302845,1,2,1,2021-05-24,2,600.16
I236654,C245016,1,1,6,2021-07-20,1,300.08
I467931,C198863,1,1,3,2022-02-04,2,600.16
I225495,C232928,1,3,10,2022-03-22,2,600.16
I134684,C237655,1,1,1,2021-05-06,2,600.16
I545666,C674331,1,1,5,2021-01-07,3,900.24
I545926,C260906,1,1,1,2021-05-25,4,1200.32
I443949,C855813,1,3,4,2021-11-04,3,900.24
I248350,C270059,1,2,2,2022-05-24,3,900.24
I100202,C182496,5,1,1,2022-11-20,4,20.92
I213104,C133677,1,2,4,2021-04-14,3,900.24
I315632,C787826,4,2,6,2022-11-27,4,162.64
I748732,C232247,6,3,10,2022-02-22,5,179.2
I333554,C189974,1,2,7,2021-10-05,3,900.24
I122341,C531192,5,2,9,2022-07-11,1,5.23
I144090,C289914,2,1,1,2021-05-14,1,600.17
I509854,C200793,4,1,5,2021-02-21,4,162.64
I159571,C236887,1,2,8,2022-03-31,1,300.08
I270939,C315550,4,1,7,2022-11-24,4,162.64
I302613,C404571,5,3,3,2021-05-31,3,15.69
I825497,C164792,3,3,10,2022-12-22,5,75.75
I303065,C303246,2,1,5,2021-09-18,4,2400.68
I187947,C148753,1,1,9,2021-12-10,4,1200.32
I537019,C242554,5,3,1,2021-05-19,5,26.15
I297672,C125217,5,2,6,2022-05-22,1,5.23
I209200,C222255,1,1,4,2021-09-02,2,600.16
I274576,C396617,4,2,10,2021-12-02,3,121.98
I329396,C833053,1,1,6,2022-07-21,3,900.24
I294028,C244429,5,1,2,2021-03-30,3,15.69
I233956,C136783,8,1,1,2021-04-16,4,46.92
I145345,C344881,7,1,6,2022-07-24,2,2100.0
I106485,C100078,3,2,4,2022-12-01,2,30.3
I184780,C203915,1,3,1,2022-02-02,4,1200.32
I236147,C258718,2,3,1,2022-04-23,1,600.17
I628378,C200509,6,2,6,2021-05-01,4,143.36
I228588,C103428,5,2,10,2022-05-29,1,5.23
I118342,C596006,6,1,3,2021-09-24,2,71.68
I327048,C291281,5,1,10,2021-11-11,5,26.15
I140756,C158321,4,3,1,2022-05-01,4,162.64
I168362,C748800,1,3,6,2021-08-04,1,300.08
I318947,C158311,4,3,5,2023-01-27,3,121.98
I149314,C159811,2,1,1,2022-07-21,2,1200.34
I285764,C327920,4,2,1,2022-08-15,3,121.98
I157452,C127619,4,1,6,2022-06-25,2,81.32
I686920,C171257,2,1,8,2021-05-20,1,600.17
I219786,C262474,6,3,2,2021-06-18,2,71.68
I119400,C262129,1,3,3,2022-04-01,3,900.24
I278762,C135209,5,3,5,2021-05-27,2,10.46
I319695,C259473,4,1,2,2022-05-31,1,40.66
I246915,C218076,1,1,3,2022-11-16,3,900.24
I328578,C362583,1,3,8,2021-12-10,2,600.16
I526013,C177169,6,2,6,2022-02-27,4,143.36
I468424,C313216,2,3,5,2021-02-04,2,1200.34
I192126,C831591,1,1,6,2021-05-27,2,600.16
I116172,C245346,3,1,1,2021-08-01,4,60.6
I245184,C183286,5,3,6,2021-01-12,5,26.15
I100420,C261035,4,1,9,2021-07-06,3,121.98
I179906,C327849,8,1,7,2022-01-18,4,46.92
I550234,C185223,1,3,9,2022-08-28,5,1500.4
I121023,C156342,5,3,10,2021-10-26,3,15.69
I283869,C196621,1,1,6,2022-10-20,4,1200.32
I915565,C998227,1,2,3,2021-09-06,3,900.24
I132519,C610035,1,2,5,2021-10-14,4,1200.32
I521027,C324194,5,3,6,2022-06-14,1,5.23
I625811,C216441,4,1,4,2022-02-02,1,40.66
I864106,C164480,8,3,6,2022-10-27,1,11.73
I194481,C111262,1,1,5,2021-03-19,4,1200.32
I104894,C941224,1,2,8,2022-09-24,5,1500.4
I268495,C206020,5,3,6,2021-02-25,5,26.15
I315959,C118833,8,1,7,2022-09-19,4,46.92
I120115,C217279,6,3,1,2022-12-10,2,71.68
I228841,C132723,4,1,1,2022-07-04,4,162.64
I136522,C231673,3,1,4,2022-01-02,4,60.6
I325572,C259660,1,1,1,2022-06-25,3,900.24
I228282,C778770,4,2,4,2021-10-03,4,162.64
I226632,C107235,4,3,2,2023-02-08,2,81.32
I229827,C495936,8,3,3,2021-10-18,2,23.46
I954020,C107563,2,3,2,2022-07-25,4,2400.68
I973010,C161708,5,2,3,2021-03-14,3,15.69
I146091,C335219,8,1,3,2022-04-30,4,46.92
I467085,C165767,6,2,6,2022-12-14,3,107.52
I744716,C178518,4,2,4,2022-05-27,3,121.98
I558242,C237083,4,1,3,2022-03-30,4,162.64
I120986,C793395,1,3,2,2022-01-08,4,1200.32
I215131,C155392,7,3,5,2022-02-18,2,2100.0
I177332,C514861,5,1,6,2022-10-07,5,26.15
I753535,C129578,5,3,7,2022-01-08,3,15.69
I440614,C105620,7,1,6,2023-02-13,2,2100.0
I337546,C154434,8,2,1,2023-01-03,4,46.92
I493186,C257186,3,1,3,2021-03-14,1,15.15
I276590,C783154,2,1,3,2021-07-18,3,1800.51
I238120,C268397,4,1,6,2022-04-18,5,203.3
I307612,C281783,4,1,5,2021-01-15,2,81.32
I578856,C239489,1,1,1,2021-09-06,4,1200.32
I481217,C205059,6,3,1,2021-01-12,3,107.52
I283911,C452636,3,2,3,2021-04-21,1,15.15
I238656,C288474,1,1,4,2022-12-11,2,600.16
I184939,C257179,5,3,9,2021-10-29,2,10.46
I197120,C592468,2,2,6,2022-09-18,4,2400.68
I292526,C230229,4,1,6,2021-10-02,3,121.98
I124730,C199403,8,1,1,2022-04-07,2,23.46
I623130,C331242,2,3,4,2022-09-10,3,1800.51
